"","WillowSubNo","PayCode","movieCheck","trialNo","itemId","eventOrder","blockOrder","eventType","condition","manner","result","verbName","verbMeaning","seeAmbigV1","seeAmbigV2","seeBiasV1","seeBiasV2","seeTrain1a","seeTrain2a","seeTrain3a","seeTrain1b","seeTrain2b","seeTrain3b","seeTestV1","seeTestV2","ambigS","ambigV","bias1","bias2","biasV1Ans","bias1RESP","biasV2Ans","bias2RESP","test1","test2","testV1Ans","test1RESP","testV2Ans","test2RESP","catchTrialNum","catchOrderedNum","catchTrialRESP","commentCheck","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Approve","Reject","trialCount","SubNo"
"700","87","j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","8","7","b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","poker","empty","wugging","poker","0","1","1","1","1","1","1","1","1","1","1","0","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","1","0","1","poker.bend.lamp","crowbar.empty.detergentcontainer","1","1","0","0","5 7 7 3 4","    34577","34577","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44"
"704","87","j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","9","4","b1Causal_b2Motion","b1Means_b2Motion","Motion","Manner","hop","around","molking","hop","1","1","0","0","1","1","1","1","1","1","1","0","The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer","0","1","1","1","hop.down.gazeebo","walk.around.goat","1","","0","","5 3 1 8 8","    13588","13588","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44"
"715","92","g3c2d902d9b92","Red ball chasing the green ball.","1","2","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","crawl","down","glipping","crawl","1","1","1","1","1","1","1","1","1","1","1","1","The monster is glipping down to the clown.","crawl.down.clown","flapwalk.down.frog","crawl.into.cave","0","1","1","1","crawl.around.birdhouse","stoopwalk.down.lamp","1","1","0","1","3 5 1 0 3","    01335","01335","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"709","92","g3c2d902d9b92","Red ball chasing the green ball.","10","1","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","bat","break","blicking","bat","1","1","1","1","1","1","1","1","1","1","1","1","The monster is blicking the record.","bat.break.record","bat.flatten.cupcake","comb.break.cookies","1","0","0","1","bat.open.babybottle","pliers.break.eyeglasses","1","","0","","2 8 3 9 4","    23489","23489","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"716","92","g3c2d902d9b92","Red ball chasing the green ball.","11","7","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","poker","empty","wugging","poker","1","1","1","1","1","1","1","1","1","1","1","1","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","0","0","1","poker.bend.lamp","crowbar.empty.detergentcontainer","1","","0","","3 5 1 2 4","    12345","12345","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"707","92","g3c2d902d9b92","Red ball chasing the green ball.","12","3","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","crowbar","open","zicking","crowbar","1","1","1","1","1","1","1","1","1","1","1","1","The monster is zicking the grill.","crowbar.open.grill","crowbar.rip.pillow","trowel.open.door","1","0","0","1","crowbar.break.shoe","poker.open.window","1","","0","","2 2 8 0 5","    02258","02258","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"708","92","g3c2d902d9b92","Red ball chasing the green ball.","13","8","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","trowel","flatten","rolting","trowel","1","1","1","1","1","1","1","1","1","1","1","1","The monster is rolting the sand.","trowel.flatten.sand","crowbar.flatten.donut","trowel.break.flowerpot","0","1","1","0","knife.flatten.sponge","trowel.rip.sack","0","","1","","8 6 0 4 1","    01468","01468","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"719","92","g3c2d902d9b92","Red ball chasing the green ball.","14","4","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","hammer","crush","nibbing","hammer","1","1","1","1","1","1","1","1","1","1","1","1","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","1","1","0","comb.crush.juicebox","hammer.cut.watermelon","0","","1","","3 9 9 2 8","    23899","23899","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"714","92","g3c2d902d9b92","Red ball chasing the green ball.","15","2","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","comb","rip","gossing","comb","1","1","1","1","1","1","1","1","1","1","1","1","The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book","0","0","1","1","hammer.rip.shirt","comb.flatten.burger","0","","1","","7 0 6 1 2","    01267","01267","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"717","92","g3c2d902d9b92","Red ball chasing the green ball.","16","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","pliers","bend","klebbing","pliers","1","1","1","1","1","1","1","1","1","1","1","1","The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza","0","1","1","0","bat.bend.flagpole","pliers.empty.martiniglass","0","","1","","6 9 4 1 1","    11469","11469","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"710","92","g3c2d902d9b92","Red ball chasing the green ball.","2","3","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","flapwalk","up","zarking","flapwalk","1","1","1","1","1","1","1","0","1","1","1","1","The monster is zarking up to the cat.","flapwalk.up.cat","flapwalk.around.horse","crawl.up.swan","1","1","0","1","tiptoe.up.well","flapwalk.into.igloo","0","0","1","1","3 6 9 1 2","    12369","12369","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"713","92","g3c2d902d9b92","Red ball chasing the green ball.","3","5","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","roll","between","torging","roll","1","1","1","1","0","1","1","1","1","1","0","1","The monster is torging between the trees. ","roll.between.trees","roll.through.tent","walk.between.buildings","1","1","0","0","crabwalk.between.lights","roll.over.shrub","0","0","1","1","9 2 3 2 6","    22369","22369","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"711","92","g3c2d902d9b92","Red ball chasing the green ball.","4","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","stoopwalk","through","pimming","stoopwalk","1","1","1","1","1","1","1","1","1","1","1","1","The monster is pimming through the flowers.","stoopwalk.through.flowers","tiptoe.through.lighthouse","stoopwalk.between.swings","0","0","1","1","stoopwalk.front.fishtank","crawl.through.pyramid","1","1","0","0","6 9 3 9 1","    13699","13699","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"712","92","g3c2d902d9b92","Red ball chasing the green ball.","5","4","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","hop","around","molking","hop","1","1","1","1","1","1","1","1","1","1","1","1","The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer","0","0","1","1","hop.down.gazeebo","walk.around.goat","1","1","0","0","3 0 0 8","   0038","0038","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"718","92","g3c2d902d9b92","Red ball chasing the green ball.","6","1","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","crabwalk","into","krading","crabwalk","0","1","1","1","1","1","1","1","1","1","1","1","The monster is krading into the garage.","crabwalk.into.garage","crabwalk.down.birdhouse","hop.into.cabin","1","1","0","0","roll.into.tower","crabwalk.up.policebox","0","0","1","1","2 9 7 1 5","    12579","12579","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"705","92","g3c2d902d9b92","Red ball chasing the green ball.","7","7","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","tiptoe","over","birking","tiptoe","1","1","1","1","1","1","1","1","1","1","1","1","The monster is birking over the cone.","tiptoe.over.cone","tiptoe.front.snowplow","stoopwalk.over.haystack","1","1","0","0","flapwalk.over.plane","tiptoe.between.pigs","0","0","1","1","2 0 4 1 5","    01245","01245","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"720","92","g3c2d902d9b92","Red ball chasing the green ball.","8","8","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","walk","front","dacking","walk","1","1","1","1","1","1","1","1","1","1","1","1","The monster is dacking in front of the elephant. ","walk.front.elephant","roll.front.giraffe","walk.over.sandpile","0","0","1","1","walk.through.hut","hop.front.bunny","1","1","0","0","6 3 4 7 3","    33467","33467","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"706","92","g3c2d902d9b92","Red ball chasing the green ball.","9","5","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","knife","cut","gorping","knife","1","1","1","1","1","1","1","1","1","1","1","1","The monster is gorping the bread.","knife.cut.bread","knife.bend.fork","poker.cut.curtain","1","0","0","1","knife.crush.apple","trowel.cut.cheese","1","","0","","7 5 9 9 8","    57899","57899","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45"
"729","10","e27828985eb10","A green ball and red ball bouncing on a countertop","1","4","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","hop","around","molking","around","0","1","1","1","1","1","1","1","1","1","1","1","The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer","0","0","1","1","hop.down.gazeebo","walk.around.goat","0","1","1","1","3 2 7 3 3","    23337","23337","There were technical issues with this survey.  It timed out a few times I think.","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2AGHOVR14IXK1S3BQU5C2A62IMZ87Z","A3O0A24FMLNKY1","Approved","Thu Sep 26 21:14:30 GMT 2013","Thu Sep 26 22:13:22 GMT 2013","Sun Oct 06 15:13:22 PDT 2013","Fri Sep 27 11:21:54 PDT 2013",NA,NA,3532,"100% (2/2)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"46"
"732","10","e27828985eb10","A green ball and red ball bouncing on a countertop","10","2","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","comb","rip","gossing","comb","1","1","1","1","1","1","1","1","1","1","1","1","The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book","0","1","1","1","hammer.rip.shirt","comb.flatten.burger","0","","1","","8 9 1 9 7","    17899","19978","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2AGHOVR14IXK1S3BQU5C2A62IMZ87Z","A3O0A24FMLNKY1","Approved","Thu Sep 26 21:14:30 GMT 2013","Thu Sep 26 22:13:22 GMT 2013","Sun Oct 06 15:13:22 PDT 2013","Fri Sep 27 11:21:54 PDT 2013",NA,NA,3532,"100% (2/2)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"46"
"727","10","e27828985eb10","A green ball and red ball bouncing on a countertop","11","7","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","poker","empty","wugging","poker","1","1","1","1","1","1","1","1","1","1","1","1","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","1","0","1","poker.bend.lamp","crowbar.empty.detergentcontainer","1","","0","","1 3 8 8 5","    13588","13588","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2AGHOVR14IXK1S3BQU5C2A62IMZ87Z","A3O0A24FMLNKY1","Approved","Thu Sep 26 21:14:30 GMT 2013","Thu Sep 26 22:13:22 GMT 2013","Sun Oct 06 15:13:22 PDT 2013","Fri Sep 27 11:21:54 PDT 2013",NA,NA,3532,"100% (2/2)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"46"
